1316	2295	50	\N	open	\N	\N	\N	f
452	1913	8	\N	closed	accepted	\N	\N	f
446	423	19	\N	closed	accepted	\N	\N	f
432	177	19	\N	closed	accepted	\N	\N	f
444	535	19	\N	closed	accepted	\N	\N	f
468	176	19	\N	closed	accepted	\N	\N	f
455	1008	19	\N	closed	accepted	\N	\N	f
462	2135	8	\N	closed	accepted	\N	\N	f
441	2140	8	\N	closed	accepted	\N	\N	f
1409	241	2	\N	closed	expired	\N	\N	f
478	1142	10	\N	closed	expired	\N	\N	f
479	1142	4	\N	closed	accepted	\N	\N	f
493	899	1	17466	closed	\N	\N	\N	f
1327	710	51	\N	open	\N	\N	\N	f
436	287	1	16800	closed	\N	\N	\N	f
221	1898	1	\N	closed	declined	Sorry for the late response 	\N	f
424	840	19	\N	closed	accepted	\N	\N	f
482	2134	1	16802	closed	\N	\N	\N	f
486	2035	22	\N	closed	withdrawn	\N	\N	f
502	2123	22	\N	closed	withdrawn	\N	\N	f
483	423	22	16808	closed	\N	\N	\N	f
425	1995	19	\N	closed	accepted	\N	\N	f
120	1973	5	17219	closed	\N	\N	\N	f
485	1991	22	\N	closed	expired	\N	\N	f
484	2035	22	16813	closed	\N	\N	\N	f
553	2035	24	17225	closed	\N	\N	\N	f
1404	2062	45	18055	closed	\N	\N	\N	f
458	1992	1	\N	closed	declined	Dates booked	\N	f
363	1061	1	\N	closed	declined	Date booked	\N	f
292	670	1	\N	closed	declined	Dates all booked	\N	f
494	2112	22	\N	closed	expired	\N	\N	f
497	1404	11	\N	closed	expired	\N	\N	f
489	2134	1	16831	closed	\N	\N	\N	f
1157	344	41	\N	closed	expired	\N	\N	f
720	131	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
503	487	22	\N	closed	expired	\N	\N	f
1242	151	2	\N	closed	expired	\N	\N	f
1572	157	63	\N	open	\N	\N	\N	f
504	2140	22	\N	closed	expired	\N	\N	f
501	2144	10	\N	closed	expired	\N	\N	f
507	310	10	\N	closed	expired	\N	\N	f
508	1899	22	\N	closed	expired	\N	\N	f
505	2138	22	\N	closed	expired	\N	\N	f
480	2144	8	\N	closed	accepted	\N	\N	f
844	2242	11	\N	closed	expired	\N	\N	f
1320	2295	1	\N	closed	declined		\N	f
1493	926	51	\N	open	\N	\N	\N	f
1573	1898	63	\N	open	\N	\N	\N	f
1077	157	46	17929	closed	\N	\N	\N	f
612	423	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
1022	1913	27	\N	closed	expired	\N	\N	f
279	840	8	\N	closed	withdrawn	\N	\N	f
1033	2265	27	\N	closed	expired	\N	\N	f
1770	2265	41	\N	open	\N	\N	\N	f
1243	151	1	\N	closed	declined	Hey Tim. \r\n\r\nGoing to decline the Dec 16th request as I like more time between artists booking gigs on Friday and Saturday nights. Typically I prefer 3 months between gigs. \r\n\r\nCheers and see you on the 11th. \r\n\r\nAndy	\N	f
514	1991	23	\N	closed	expired	\N	\N	f
554	2099	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
557	241	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
724	223	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
511	1442	10	\N	closed	expired	\N	\N	f
535	2109	11	\N	closed	expired	\N	\N	f
533	493	23	\N	closed	expired	\N	\N	f
1410	362	50	\N	open	\N	\N	\N	f
529	157	23	16932	closed	\N	\N	\N	f
524	2077	8	\N	closed	accepted	\N	\N	f
500	222	8	\N	closed	accepted	\N	\N	f
517	840	1	\N	closed	declined		\N	f
534	1442	23	\N	closed	expired	\N	\N	f
537	926	11	\N	closed	expired	\N	\N	f
525	1912	1	\N	closed	declined	Duplicate booking	\N	f
515	224	23	\N	closed	withdrawn	\N	\N	f
526	2035	23	\N	closed	withdrawn	\N	\N	f
528	1534	10	\N	closed	withdrawn	\N	\N	f
516	840	23	\N	closed	withdrawn	\N	\N	f
527	2123	23	\N	closed	withdrawn	\N	\N	f
538	1111	11	\N	closed	expired	\N	\N	f
540	2077	8	\N	closed	expired	\N	\N	f
556	710	11	\N	closed	expired	\N	\N	f
541	1108	8	\N	closed	expired	\N	\N	f
845	2138	16	\N	closed	expired	\N	\N	f
1321	2295	2	\N	closed	expired	\N	\N	f
587	2077	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
590	2099	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
565	2140	23	\N	closed	declined	Looking for more of the singer/songwriter feel. Love your sound though!	\N	f
1023	1748	43	\N	closed	expired	\N	\N	f
430	1228	19	\N	closed	accepted	\N	\N	f
666	2114	27	\N	closed	accepted	\N	\N	f
563	1596	23	17228	closed	\N	\N	\N	f
564	1596	24	\N	closed	withdrawn	\N	\N	f
848	757	16	17502	closed	\N	\N	\N	f
1657	2112	63	\N	open	\N	\N	\N	f
15	402	2	\N	closed	expired	\N	\N	f
561	987	8	\N	closed	accepted	\N	\N	f
573	1008	10	\N	closed	expired	\N	\N	f
1049	2267	41	\N	closed	expired	\N	\N	f
576	1111	23	\N	closed	expired	\N	\N	f
1329	1432	51	\N	open	\N	\N	\N	f
1412	2303	1	18057	closed	\N	\N	\N	f
141	1898	5	17235	closed	\N	\N	\N	f
591	2099	16	\N	closed	expired	\N	\N	f
1158	1861	41	\N	closed	expired	\N	\N	f
1494	2311	51	\N	open	\N	\N	\N	f
586	2077	16	\N	closed	expired	\N	\N	f
592	2035	27	\N	closed	expired	\N	\N	f
598	1748	27	\N	closed	expired	\N	\N	f
600	1889	11	\N	closed	expired	\N	\N	f
560	1360	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
566	1995	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
578	341	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
595	2184	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
582	1991	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
596	2035	16	\N	closed	withdrawn	\N	\N	f
593	2035	25	\N	closed	withdrawn	\N	\N	f
588	2077	27	\N	closed	declined	Thanks for applying, weâ€™ve chosen the artists for the program. Best of luck. 	\N	f
575	1111	24	17178	closed	\N	\N	\N	f
567	449	24	17180	closed	\N	\N	\N	f
574	1008	24	17182	closed	\N	\N	\N	f
610	241	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
1323	2295	22	\N	closed	expired	\N	\N	f
347	1995	11	\N	closed	withdrawn	\N	\N	f
1024	2257	43	\N	closed	expired	\N	\N	f
1658	2112	50	\N	open	\N	\N	\N	f
622	830	25	17210	closed	\N	\N	\N	f
617	2112	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
530	1992	1	17062	closed	\N	\N	\N	f
611	241	27	17216	closed	\N	\N	\N	f
627	710	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
638	224	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
603	1995	8	\N	closed	expired	\N	\N	f
1048	2267	2	\N	closed	expired	\N	\N	f
846	2099	22	\N	closed	expired	\N	\N	f
1901	2027	64	\N	open	\N	\N	\N	f
634	830	11	\N	closed	withdrawn	\N	\N	f
623	2180	25	17443	closed	\N	\N	\N	f
609	1913	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
1330	1403	45	18056	closed	\N	\N	\N	f
1418	2247	50	18090	closed	\N	\N	\N	f
1159	1861	22	\N	closed	expired	\N	\N	f
607	1913	23	17074	closed	\N	\N	\N	f
1575	2242	63	\N	open	\N	\N	\N	f
601	653	1	17077	closed	\N	\N	\N	f
624	830	1	17078	closed	\N	\N	\N	f
614	1898	27	17079	closed	\N	\N	\N	f
626	1995	27	17080	closed	\N	\N	\N	f
625	2169	25	17081	closed	\N	\N	\N	f
506	310	11	17087	closed	\N	\N	\N	f
633	830	23	17091	closed	\N	\N	\N	f
621	1404	27	\N	closed	accepted	\N	\N	f
616	1111	27	\N	closed	accepted	\N	\N	f
618	2112	27	17100	closed	\N	\N	\N	f
602	1789	16	17139	closed	\N	\N	\N	f
608	1913	16	17140	closed	\N	\N	\N	f
632	830	16	17141	closed	\N	\N	\N	f
615	1111	25	17158	closed	\N	\N	\N	f
630	224	23	\N	closed	withdrawn	\N	\N	f
606	1361	16	17174	closed	\N	\N	\N	f
631	2195	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
1324	2259	22	\N	closed	expired	\N	\N	f
662	2156	27	17227	closed	\N	\N	\N	f
636	2036	25	17092	closed	\N	\N	\N	f
654	2035	23	\N	closed	withdrawn	\N	\N	f
649	1111	29	\N	closed	expired	\N	\N	f
492	1748	22	\N	closed	withdrawn	\N	\N	f
674	2035	22	\N	closed	withdrawn	\N	\N	f
676	2099	1	\N	closed	declined		\N	f
644	1748	22	17095	closed	\N	\N	\N	f
659	2163	8	\N	closed	expired	\N	\N	f
650	1442	27	17460	closed	\N	\N	\N	f
1025	2074	27	\N	closed	expired	\N	\N	f
651	1442	22	\N	closed	withdrawn	\N	\N	f
648	830	22	17099	closed	\N	\N	\N	f
1051	2267	22	\N	closed	expired	\N	\N	f
640	157	27	\N	closed	accepted	\N	\N	f
642	843	29	\N	closed	withdrawn	\N	\N	f
667	2155	22	\N	closed	expired	\N	\N	f
668	2155	2	\N	closed	expired	\N	\N	f
665	757	22	\N	closed	expired	\N	\N	f
647	2035	23	\N	closed	declined	Date is booked.	\N	f
652	1442	1	\N	closed	declined		\N	f
643	710	22	\N	closed	withdrawn	\N	\N	f
673	1900	22	\N	closed	withdrawn	\N	\N	f
1331	378	51	\N	open	\N	\N	\N	f
1419	449	41	\N	closed	withdrawn	\N	\N	f
679	200	2	\N	closed	expired	\N	\N	f
658	2163	8	\N	closed	withdrawn	\N	\N	f
1160	1748	41	\N	closed	expired	\N	\N	f
1659	2112	2	\N	closed	expired	\N	\N	f
1576	423	62	\N	open	\N	\N	\N	f
680	200	23	\N	closed	expired	\N	\N	f
653	930	1	17145	closed	\N	\N	\N	f
671	840	22	17149	closed	\N	\N	\N	f
646	2035	22	\N	closed	withdrawn	\N	\N	f
672	1900	27	17160	closed	\N	\N	\N	f
678	344	27	17161	closed	\N	\N	\N	f
655	2163	27	17162	closed	\N	\N	\N	f
670	487	27	17163	closed	\N	\N	\N	f
1338	2113	41	\N	closed	expired	\N	\N	f
641	157	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
698	224	22	\N	closed	withdrawn	\N	\N	f
620	1404	25	\N	closed	expired	\N	\N	f
726	1913	27	17720	closed	\N	\N	\N	f
1725	241	46	\N	closed	expired	\N	\N	f
1244	241	50	\N	open	\N	\N	\N	f
708	1899	27	17209	closed	\N	\N	\N	f
1332	972	51	\N	open	\N	\N	\N	f
1161	1748	22	\N	closed	expired	\N	\N	f
682	710	27	\N	closed	expired	\N	\N	f
684	2074	25	17214	closed	\N	\N	\N	f
695	2222	11	\N	closed	withdrawn	\N	\N	f
704	939	11	\N	closed	expired	\N	\N	f
696	1359	8	\N	closed	accepted	\N	\N	f
712	2222	11	\N	closed	expired	\N	\N	f
731	2227	27	\N	closed	expired	\N	\N	f
728	1913	23	\N	closed	expired	\N	\N	f
709	487	27	\N	closed	expired	\N	\N	f
701	2107	24	17217	closed	\N	\N	\N	f
683	2074	24	17179	closed	\N	\N	\N	f
729	2036	29	\N	closed	expired	\N	\N	f
693	935	24	17181	closed	\N	\N	\N	f
685	2074	27	17230	closed	\N	\N	\N	f
1497	493	46	\N	closed	expired	\N	\N	f
559	241	1	17239	closed	\N	\N	\N	f
703	939	25	17193	closed	\N	\N	\N	f
721	131	27	17249	closed	\N	\N	\N	f
706	224	23	\N	closed	withdrawn	\N	\N	f
689	935	25	17198	closed	\N	\N	\N	f
711	341	25	17200	closed	\N	\N	\N	f
730	449	25	17340	closed	\N	\N	\N	f
725	2035	23	\N	closed	withdrawn	\N	\N	f
686	2074	22	\N	closed	withdrawn	\N	\N	f
705	939	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
732	1359	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
699	1995	22	\N	closed	withdrawn	\N	\N	f
707	310	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
714	2222	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
1582	2267	62	\N	open	\N	\N	\N	f
1245	1926	50	\N	open	\N	\N	\N	f
1333	2242	51	\N	open	\N	\N	\N	f
761	845	1	\N	closed	declined	Sorry, these dates are all booked	\N	f
1771	2265	46	\N	open	\N	\N	\N	f
1162	710	41	\N	closed	expired	\N	\N	f
734	1399	23	\N	closed	expired	\N	\N	f
735	1912	23	\N	closed	expired	\N	\N	f
1498	2272	51	\N	open	\N	\N	\N	f
738	2084	27	\N	closed	expired	\N	\N	f
1661	221	1	18251	closed	\N	\N	\N	f
1421	840	51	\N	closed	withdrawn	\N	\N	f
747	132	11	\N	closed	expired	\N	\N	f
687	2074	23	\N	closed	withdrawn	\N	\N	f
752	2074	23	\N	closed	expired	\N	\N	f
753	2074	8	\N	closed	accepted	\N	\N	f
754	221	23	\N	closed	expired	\N	\N	f
749	132	23	\N	closed	expired	\N	\N	f
719	1900	25	17334	closed	\N	\N	\N	f
750	1964	8	\N	closed	expired	\N	\N	f
759	462	1	\N	closed	withdrawn	\N	\N	f
756	221	2	\N	closed	expired	\N	\N	f
758	224	8	\N	closed	expired	\N	\N	f
755	221	1	17379	closed	\N	\N	\N	f
757	449	27	\N	closed	expired	\N	\N	f
770	2234	2	\N	closed	expired	\N	\N	f
762	1449	1	\N	closed	withdrawn	\N	\N	f
834	2035	22	\N	closed	expired	\N	\N	f
763	1449	25	17418	closed	\N	\N	\N	f
739	2084	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
751	224	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
768	387	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
740	200	11	17452	closed	\N	\N	\N	f
733	1141	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
741	1964	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
744	493	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
771	2234	8	\N	closed	accepted	\N	\N	f
1499	2091	22	\N	closed	withdrawn	\N	\N	f
994	1773	42	\N	closed	accepted	\N	\N	f
782	942	27	17459	closed	\N	\N	\N	f
1772	2265	53	\N	open	\N	\N	\N	f
1027	2074	41	\N	closed	expired	\N	\N	f
1246	1404	50	\N	open	\N	\N	\N	f
792	452	27	\N	closed	accepted	\N	\N	f
773	362	25	17400	closed	\N	\N	\N	f
393	2134	7	\N	closed	withdrawn	\N	\N	f
1334	873	51	\N	open	\N	\N	\N	f
804	2241	1	17857	closed	\N	\N	\N	f
1422	840	22	18119	closed	\N	\N	\N	f
783	1399	1	\N	closed	withdrawn	\N	\N	f
793	452	11	\N	closed	withdrawn	\N	\N	f
797	452	23	\N	closed	withdrawn	\N	\N	f
1163	710	22	\N	closed	expired	\N	\N	f
777	151	1	17885	closed	\N	\N	\N	f
776	344	1	17422	closed	\N	\N	\N	f
803	757	23	17698	closed	\N	\N	\N	f
784	218	1	17423	closed	\N	\N	\N	f
847	1926	22	\N	closed	expired	\N	\N	f
786	152	27	17427	closed	\N	\N	\N	f
781	1995	23	\N	closed	expired	\N	\N	f
722	1404	27	17428	closed	\N	\N	\N	f
787	152	11	\N	closed	expired	\N	\N	f
1583	2267	63	18205	closed	\N	\N	\N	f
789	1964	1	\N	closed	withdrawn	\N	\N	f
806	2241	11	\N	closed	expired	\N	\N	f
785	364	1	17433	closed	\N	\N	\N	f
1660	2112	45	18222	closed	\N	\N	\N	f
764	1900	1	17434	closed	\N	\N	\N	f
775	1798	1	17435	closed	\N	\N	\N	f
1727	2332	45	18273	closed	\N	\N	\N	f
794	452	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
800	2074	25	\N	closed	declined	Downtown Calgary thanks you for applying to this program. Please consider applying to future CDA programs. Happy gigging!	\N	f
1584	2267	59	\N	open	\N	\N	\N	f
1400	2062	46	18064	closed	\N	\N	\N	f
1164	423	22	17937	closed	\N	\N	\N	f
509	2099	22	\N	closed	withdrawn	\N	\N	f
1335	2113	50	18086	closed	\N	\N	\N	f
1028	2265	22	\N	closed	expired	\N	\N	f
828	2035	22	\N	closed	withdrawn	\N	\N	f
811	157	22	\N	closed	withdrawn	\N	\N	f
35	1359	2	\N	closed	withdrawn	\N	\N	f
1037	1773	22	\N	closed	expired	\N	\N	f
331	487	11	17457	closed	\N	\N	\N	f
817	232	1	\N	closed	withdrawn	\N	\N	f
809	151	27	\N	closed	expired	\N	\N	f
1500	1359	58	\N	open	\N	\N	\N	f
810	2099	22	\N	closed	withdrawn	\N	\N	f
1247	1404	22	\N	closed	expired	\N	\N	f
816	1359	22	\N	closed	expired	\N	\N	f
826	2227	22	\N	closed	expired	\N	\N	f
829	2169	2	\N	closed	expired	\N	\N	f
831	2169	23	\N	closed	expired	\N	\N	f
812	2035	22	\N	closed	withdrawn	\N	\N	f
853	1748	16	\N	closed	expired	\N	\N	f
681	1991	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
713	2222	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
718	2035	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
774	2118	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
824	1894	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
827	1912	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
546	1361	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
547	423	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
548	1964	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
818	232	1	17638	closed	\N	\N	\N	f
825	840	22	17662	closed	\N	\N	\N	f
823	1894	8	\N	closed	accepted	\N	\N	f
808	395	1	17719	closed	\N	\N	\N	f
549	1748	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
551	1076	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
1774	935	41	\N	open	\N	\N	\N	f
861	2074	27	\N	closed	withdrawn	\N	\N	f
570	2155	1	17469	closed	\N	\N	\N	f
842	2242	27	\N	closed	accepted	\N	\N	f
589	423	16	17504	closed	\N	\N	\N	f
1029	2265	43	\N	closed	expired	\N	\N	f
1423	224	53	\N	closed	expired	\N	\N	f
1337	2113	51	\N	open	\N	\N	\N	f
1165	1087	46	\N	closed	expired	\N	\N	f
1501	1404	46	\N	closed	expired	\N	\N	f
568	2161	1	\N	closed	declined		\N	f
912	840	39	\N	closed	withdrawn	\N	\N	f
830	2169	1	17636	closed	\N	\N	\N	f
813	1359	1	17639	closed	\N	\N	\N	f
700	2107	22	\N	closed	withdrawn	\N	\N	f
841	2242	8	\N	closed	accepted	\N	\N	f
882	2069	23	\N	closed	withdrawn	\N	\N	f
835	224	4	\N	closed	expired	\N	\N	f
854	423	16	\N	closed	expired	\N	\N	f
857	1442	16	\N	closed	expired	\N	\N	f
867	2069	22	\N	closed	expired	\N	\N	f
914	1926	27	17712	closed	\N	\N	\N	f
876	2247	22	\N	closed	expired	\N	\N	f
875	2247	27	17714	closed	\N	\N	\N	f
873	2247	2	\N	closed	expired	\N	\N	f
896	423	39	17730	closed	\N	\N	\N	f
879	1028	16	\N	closed	expired	\N	\N	f
908	942	39	17731	closed	\N	\N	\N	f
891	2242	23	\N	closed	expired	\N	\N	f
894	2099	39	\N	closed	expired	\N	\N	f
898	224	39	\N	closed	expired	\N	\N	f
900	2227	39	\N	closed	expired	\N	\N	f
904	2257	2	\N	closed	expired	\N	\N	f
910	2001	39	\N	closed	expired	\N	\N	f
919	310	39	\N	closed	expired	\N	\N	f
917	1912	41	\N	closed	expired	\N	\N	f
923	1898	42	\N	closed	expired	\N	\N	f
550	710	24	\N	closed	declined	Thanks for your interest, the spots have been filled. Please continue to apply for Music Mile programs! Best wishes!	\N	f
920	445	42	\N	closed	accepted	\N	\N	f
836	2113	27	\N	closed	accepted	\N	\N	f
1424	1628	41	\N	closed	expired	\N	\N	f
1775	935	46	\N	open	\N	\N	\N	f
1166	1087	41	\N	closed	expired	\N	\N	f
849	2074	16	17503	closed	\N	\N	\N	f
929	1284	42	17830	closed	\N	\N	\N	f
605	1995	16	17505	closed	\N	\N	\N	f
1249	2107	50	17984	closed	\N	\N	\N	f
400	364	10	\N	closed	withdrawn	\N	\N	f
911	2001	1	17905	closed	\N	\N	\N	f
862	2060	16	17589	closed	\N	\N	\N	f
918	2227	41	\N	closed	withdrawn	\N	\N	f
838	423	22	\N	closed	expired	\N	\N	f
1502	1404	53	\N	closed	expired	\N	\N	f
855	493	16	\N	closed	expired	\N	\N	f
868	2091	16	17603	closed	\N	\N	\N	f
865	1028	16	\N	closed	withdrawn	\N	\N	f
539	1111	1	\N	closed	declined		\N	f
874	2247	16	\N	closed	expired	\N	\N	f
779	2134	1	17637	closed	\N	\N	\N	f
877	2247	23	\N	closed	expired	\N	\N	f
880	2138	27	\N	closed	expired	\N	\N	f
887	493	22	17661	closed	\N	\N	\N	f
885	1524	22	\N	closed	expired	\N	\N	f
892	452	23	\N	closed	expired	\N	\N	f
895	939	39	\N	closed	expired	\N	\N	f
903	2257	27	17716	closed	\N	\N	\N	f
897	1777	39	\N	closed	expired	\N	\N	f
915	1926	39	17732	closed	\N	\N	\N	f
905	241	39	\N	closed	expired	\N	\N	f
901	1555	23	\N	closed	expired	\N	\N	f
927	2257	42	\N	closed	accepted	\N	\N	f
907	1995	39	\N	closed	expired	\N	\N	f
909	2001	23	\N	closed	expired	\N	\N	f
913	2074	39	\N	closed	expired	\N	\N	f
916	493	39	\N	closed	expired	\N	\N	f
922	2099	42	\N	closed	expired	\N	\N	f
926	157	41	\N	closed	expired	\N	\N	f
